code,secName,orgId,announcementId,announcementTitle,pdf_url000001,平安银行,gssz0000001,1222806505,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-15/1222806505.PDF
000008,神州高铁,gssz0000008,1206092860,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-04-25/1206092860.PDF
000008,神州高铁,gssz0000008,1204793887,2017年年度报告,http://static.cninfo.com.cn/finalpage/2018-04-26/1204793887.PDF
000008,神州高铁,gssz0000008,1203247144,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-04-01/1203247144.PDF
000008,神州高铁,gssz0000008,1202251546,2015年年度报告,http://static.cninfo.com.cn/finalpage/2016-04-27/1202251546.PDF
000008,神州高铁,gssz0000008,1201106881,2014年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2015-06-05/1201106881.PDF
000008,宝利来,gssz0000008,1200629151,2014年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2015-02-12/1200629151.PDF
000008,宝利来,gssz0000008,1200622676,2014年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2015-02-10/1200622676.PDF
000008,宝利来,gssz0000008,64107582,2013年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2014-06-06/64107582.PDF
000008,宝利来,gssz0000008,63825633,2013年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2014-04-12/63825633.PDF
000008,宝利来,gssz0000008,63747568,2013年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2014-03-29/63747568.PDF
000008,ST宝利来,gssz0000008,62297776,2012年年度报告,http://static.cninfo.com.cn/finalpage/2013-03-29/62297776.PDF
000008,ST宝利来,gssz0000008,60618058,2011年年度报告,http://static.cninfo.com.cn/finalpage/2012-03-03/60618058.PDF
000008,ST宝利来,gssz0000008,59042809,2010年年度报告,http://static.cninfo.com.cn/finalpage/2011-02-25/59042809.PDF
000008,ST宝利来,gssz0000008,57737239,2009年年度报告,http://static.cninfo.com.cn/finalpage/2010-03-27/57737239.PDF
000008,ST宝利来,gssz0000008,49890632,2008年年度报告,http://static.cninfo.com.cn/finalpage/2009-03-07/49890632.PDF
000008,*ST 宝投,gssz0000008,38129963,2007年年度报告,http://static.cninfo.com.cn/finalpage/2008-03-21/38129963.PDF
000008,宝 利 来,gssz0000008,21854881,2006年年度报告,http://static.cninfo.com.cn/finalpage/2007-03-29/21854881.PDF
000008,神州高铁,gssz0000008,16495906,G 宝利来2005年年度报告,http://static.cninfo.com.cn/finalpage/2006-02-25/16495906.PDF
000008,神州高铁,gssz0000008,14997035,ST 亿 安2004年年度报告,http://static.cninfo.com.cn/finalpage/2005-02-03/14997035.PDF
000008,神州高铁,gssz0000008,13615655,*ST 亿安2003年年度报告,http://static.cninfo.com.cn/finalpage/2004-02-13/13615655.PDF
000008,神州高铁,gssz0000008,10463132,ST 亿 安2002年年度报告,http://static.cninfo.com.cn/finalpage/2003-04-09/10463132.PDF
000008,神州高铁,gssz0000008,586359,亿安科技2001年年度报告,http://static.cninfo.com.cn/finalpage/2002-04-28/586359.PDF
000009,中国宝安,gssz0000009,1223101050,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-16/1223101050.PDF
000009,中国宝安,gssz0000009,1219623376,2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-16/1219623376.PDF
000009,中国宝安,gssz0000009,1216413578,2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-15/1216413578.PDF
000009,中国宝安,gssz0000009,1212752790,2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-03-31/1212752790.PDF
000009,中国宝安,gssz0000009,1209867852,2020年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2021-04-30/1209867852.PDF
000009,中国宝安,gssz0000009,1209466145,2020年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2021-03-27/1209466145.PDF
000009,中国宝安,gssz0000009,1207665323,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-29/1207665323.PDF
000009,中国宝安,gssz0000009,1207665308,2018年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2020-04-29/1207665308.PDF
000009,中国宝安,gssz0000009,1207665307,2017年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2020-04-29/1207665307.PDF
000009,中国宝安,gssz0000009,1206164272,2018年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2019-04-30/1206164272.PDF
000009,中国宝安,gssz0000009,1204826888,2017年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2018-04-28/1204826888.PDF
000009,中国宝安,gssz0000009,1203404719,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-04-27/1203404719.PDF
000009,中国宝安,gssz0000009,1202265513,2015年年度报告,http://static.cninfo.com.cn/finalpage/2016-04-29/1202265513.PDF
000009,中国宝安,gssz0000009,1200933720,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-04-29/1200933720.PDF
000009,中国宝安,gssz0000009,63927712,2013年年度报告,http://static.cninfo.com.cn/finalpage/2014-04-26/63927712.PDF
000009,中国宝安,gssz0000009,62438932,2012年年度报告,http://static.cninfo.com.cn/finalpage/2013-04-27/62438932.PDF
000009,中国宝安,gssz0000009,60912401,2011年年度报告,http://static.cninfo.com.cn/finalpage/2012-04-26/60912401.PDF
000009,中国宝安,gssz0000009,59159902,2010年年度报告,http://static.cninfo.com.cn/finalpage/2011-03-23/59159902.PDF
000009,中国宝安,gssz0000009,57736149,2009年年度报告,http://static.cninfo.com.cn/finalpage/2010-03-27/57736149.PDF
000009,中国宝安,gssz0000009,51743087,2008年年度报告,http://static.cninfo.com.cn/finalpage/2009-04-25/51743087.PDF
000009,S深宝安A,gssz0000009,37821945,2007年年度报告,http://static.cninfo.com.cn/finalpage/2008-03-08/37821945.PDF
000009,S深宝安A,gssz0000009,22823079,2006年年度报告,http://static.cninfo.com.cn/finalpage/2007-04-18/22823079.PDF
000009,中国宝安,gssz0000009,17015435,深宝安Ａ2005年年度报告,http://static.cninfo.com.cn/finalpage/2006-04-29/17015435.PDF
000009,中国宝安,gssz0000009,15244252,深宝安Ａ2004年年度报告,http://static.cninfo.com.cn/finalpage/2005-04-19/15244252.PDF
000009,中国宝安,gssz0000009,13973913,深宝安Ａ2003年年度报告,http://static.cninfo.com.cn/finalpage/2004-04-24/13973913.PDF
000009,中国宝安,gssz0000009,10575292,深宝安Ａ2002年年度报告,http://static.cninfo.com.cn/finalpage/2003-04-19/10575292.PDF
000009,中国宝安,gssz0000009,574993,深宝安Ａ2001年年度报告,http://static.cninfo.com.cn/finalpage/2002-04-19/574993.PDF
000010,美丽生态,gssz0000010,1223368921,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-29/1223368921.PDF
